BBL,ENERGY STAR Score,Calendar Year,Emisiones DOB,ranking
4015480006,94.0,2022,214.7,6119
1012110135,,2022,184.8,
1002230021,,2022,193.0,
3065140070,40.0,2022,57.0,10046
1016600038,37.0,2022,188.5,16736
1016810031,84.0,2022,93.4,4022
3073257501,95.0,2022,168.7,4264
1004977503,,2022,54.7,
4061720006,37.0,2022,155.6,14559
2027350020,,2022,503.8,
4004470013,70.0,2022,173.9,9290
1020710015,83.0,2022,180.7,6894
4004470030,,2022,76.9,
4026110121,,2022,30.6,
3071040258,35.0,2022,161.3,15222
4066300015,37.0,2022,252.8,21127
4099377501,45.0,2022,144.7,12599
2032790016,100.0,2022,49.2,532
3011550088,95.0,2022,184.7,4833
4066300030,15.0,2022,236.2,23133
4014337501,100.0,2022,84.6,1137
4099440001,26.0,2022,242.3,22119
1008590077,,2022,38.2,
1018720037,,2022,50.4,
1018730027,,2022,37.8,
1000920034,,2022,36.7,
1010650025,,2022,19.1,
3062417501,,2022,84.9,
4030880001,87.0,2022,168.5,5594
1015270009,87.0,2022,158.5,5229
1013470014,93.0,2022,123.2,3309
1015850036,100.0,2022,77.8,1033
1006220056,68.0,2022,226.7,12663
2033270126,76.0,2022,268.2,12749
3011047504,74.0,2022,104.0,5951
1008910023,94.0,2022,147.7,3766
3000200021,98.0,2022,83.9,1929
4008580005,98.0,2022,740.3,17490
1012440046,1.0,2022,712.2,34850
3052370028,100.0,2022,38.9,357
4002100022,97.0,2022,134.6,3037
2044360027,87.0,2022,228.0,7989
2045700032,62.0,2022,275.9,17050
1012390052,,2022,390.2,
4015310021,100.0,2022,63.0,773
4022640058,,2022,152.7,
4012930001,,2022,496.9,
1007220037,,2022,179.1,
4001680036,62.0,2022,213.0,13372
4005770036,100.0,2022,53.4,601
1004607502,,2022,137.9,
1008227503,,2022,151.2,
1004940015,,2022,255.6,
4014560035,21.0,2022,560.5,32281
1013187502,23.0,2022,1089.7,35026
1006460057,,2022,198.3,
1015150026,,2022,215.7,
1010150010,,2022,49.7,
2025180028,100.0,2022,22.7,187
1008180073,93.0,2022,164.5,4446
1005640041,,2022,195.8,
4030967501,81.0,2022,137.0,5661
4030977503,86.0,2022,183.7,6410
4018377501,95.0,2022,267.2,7893
4022350047,67.0,2022,318.3,17915
3076480016,69.0,2022,237.2,13029
3051600043,84.0,2022,141.6,5243
3053790006,46.0,2022,194.1,15476
3046890031,28.0,2022,180.3,17573
3046890038,17.0,2022,173.0,18498
3067130041,76.0,2022,214.5,10006
3079550017,90.0,2022,66.4,2652
4099380016,22.0,2022,222.5,21379
4099380078,82.0,2022,481.9,18679
3072260062,,2022,285.9,
3074630005,45.0,2022,300.9,22338
4047010001,74.0,2022,237.0,11662
3052830001,57.0,2022,34.3,7174
3055290034,29.0,2022,238.1,21447
4006990001,100.0,2022,133.8,1999
3039470005,52.0,2022,137.9,11053
4029480012,70.0,2022,239.6,12881
3085570001,70.0,2022,118.7,7102
4061840029,67.0,2022,186.5,10603
3071020001,54.0,2022,192.0,13800
4111080009,28.0,2022,305.5,25325
3033060006,98.0,2022,79.8,1868
4029490010,100.0,2022,76.6,1013
3029210023,48.0,2022,164.1,13223
4052130024,24.0,2022,133.5,15156
4107040020,75.0,2022,457.9,20458
4055360001,,2022,133.1,
3071540040,42.0,2022,302.6,22946
4012270015,,2022,274.9,
4020997501,48.0,2022,167.3,13412
1018830030,82.0,2022,103.9,4596
4070710003,40.0,2022,152.5,13927
5000710117,100.0,2022,187.5,3392
4051210020,71.0,2022,535.8,23457
2028310036,65.0,2022,273.6,16112
2032100080,48.0,2022,329.3,23108
2030370025,,2022,256.9,
3007450001,,2022,175.9,
1004697506,52.0,2022,400.5,24819
1007997501,58.0,2022,188.2,12679
3029270090,,2022,24.4,
3004010050,,2022,199.8,
3004010062,60.0,2022,83.9,7787
1007880008,,2022,64.4,
1005227501,,2022,193.6,
2032480177,75.0,2022,244.9,11812
2032480018,80.0,2022,167.1,6922
2032480022,75.0,2022,219.2,10484
3052370038,50.0,2022,136.4,11321
1008190014,20.0,2022,217.6,21341
1010557501,73.0,2022,144.1,7412
1004750056,,2022,250.2,
1006980044,,2022,73.9,
4019860001,100.0,2022,36.7,327
1004740012,,2022,236.6,
1020480016,19.0,2022,339.5,27871
3021470021,2.0,2022,323.0,28984
3021390014,34.0,2022,259.1,22002
1022390017,100.0,2022,55.8,655
2037920042,95.0,2022,111.3,2765
2032660090,1.0,2022,510.6,33271
1020540075,1.0,2022,680.2,34671
1022390013,42.0,2022,210.0,17319
2033290040,21.0,2022,320.7,26908
2037920037,6.0,2022,365.2,29933
4012920012,38.0,2022,213.7,18327
3075760021,87.0,2022,70.0,3099
1022500075,87.0,2022,154.2,5100
1012590014,,2022,256.8,
4001050022,,2022,67.6,
4002580038,,2022,117.0,
4017700007,46.0,2022,98.3,10437
3036070008,35.0,2022,199.5,17858
3047910023,24.0,2022,286.2,24856
3084090050,33.0,2022,201.3,18292
3052340021,65.0,2022,157.1,9509
1019800075,,2022,280.7,
1012620048,66.0,2022,671.2,26805
1007800013,70.0,2022,406.4,20487
4005060029,61.0,2022,296.9,18449
3011690009,38.0,2022,200.4,17379
3011870049,1.0,2022,223.9,24026
2032730225,4.0,2022,455.1,32133
2045110028,73.0,2022,331.2,16698
3024460051,97.0,2022,102.0,2344
1004570020,58.0,2022,231.4,15376
1000920032,93.0,2022,63.2,2204
2033240025,100.0,2022,54.0,612
1022190037,2.0,2022,650.5,34435
1001740037,77.0,2022,163.9,7407
4029020011,,2022,165.6,
3030610010,100.0,2022,71.5,912
3086767503,100.0,2022,132.7,1967
3003527501,100.0,2022,57.3,675
3073240001,50.0,2022,428.5,26032
4001400010,63.0,2022,208.1,12817
2029980018,17.0,2022,437.9,30763
1020820057,93.0,2022,103.5,2862
4052830001,6.0,2022,275.8,26365
4012780038,43.0,2022,149.8,13272
4013497501,,2022,128.6,
3002550025,,2022,177.0,
3087900059,,2022,356.0,
4013057501,80.0,2022,213.7,9003
5005210009,81.0,2022,119.7,5139
3087140010,50.0,2022,179.6,13778
1014120012,,2022,221.0,
3048040001,17.0,2022,193.0,19964
1019760056,,2022,32.6,
1015400014,,2022,31.0,
3048710001,15.0,2022,213.9,21658
3048040006,33.0,2022,165.8,15830
1006100017,,2022,25.4,
1015430005,,2022,44.0,
3079180061,,2022,110.4,
3044070030,,2022,64.2,
1019300053,90.0,2022,128.3,3856
4006350033,,2022,85.4,
4097540034,63.0,2022,141.5,9224
1008987502,,2022,138.1,
2039730005,100.0,2022,75.0,984
4006730034,100.0,2022,39.4,365
3030760006,82.0,2022,229.0,9250
4030577501,92.0,2022,127.2,3541
1005620036,,2022,214.8,
4006140065,54.0,2022,211.3,15026
3061290059,79.0,2022,152.8,6584
3061680001,37.0,2022,156.1,14605
3063330001,29.0,2022,210.3,19563
3064610036,43.0,2022,221.7,17937
3063160022,24.0,2022,215.8,20697
3061300006,19.0,2022,210.5,20976
3064090026,15.0,2022,219.5,22038
3072660009,91.0,2022,88.7,2857
3031557501,,2022,96.4,
3032707501,,2022,68.1,
3086767501,78.0,2022,156.4,6913
3038810040,,2022,41.3,
4032250004,,2022,84.3,
3056970033,36.0,2022,91.2,11655
3061230011,2.0,2022,501.5,33031
3083170001,,2022,66.9,
3004230001,95.0,2022,18.1,1490
3041740067,73.0,2022,106.4,6196
4112840051,64.0,2022,238.9,14418
1004417503,,2022,466.8,
2057030203,76.0,2022,195.3,9010
2033240113,100.0,2022,62.9,772
2032840001,100.0,2022,77.5,1029
1008090001,,2022,567.6,
1005107501,92.0,2022,476.7,15154
1020090033,84.0,2022,450.5,17188
3067390019,63.0,2022,792.1,28774
4001590001,76.0,2022,655.1,23718
3008890001,87.0,2022,604.2,19274
1009190034,,2022,646.4,
3013610061,13.0,2022,188.3,20104
2032810068,100.0,2022,80.7,1077
1013100041,84.0,2022,160.5,5868
4001630019,,2022,292.4,
4041380001,,2022,1111.8,
1011680010,,2022,266.4,
1012410046,,2022,278.3,
3024170021,,2022,126.8,
1007930022,99.0,2022,97.9,2002
1008590058,,2022,41.1,
1002290020,,2022,188.4,
3010640037,80.0,2022,197.6,8236
1013767501,,2022,158.1,
4019490106,48.0,2022,1052.9,32795
3074130004,82.0,2022,557.0,20301
3063150039,72.0,2022,414.5,20140
3073960066,74.0,2022,415.0,19467
3073470036,75.0,2022,426.3,19511
3067480026,,2022,487.5,
3071580033,64.0,2022,344.1,19984
3073980027,84.0,2022,566.1,19727
3073480044,,2022,152.9,
3067710037,87.0,2022,253.3,9103
1016240021,75.0,2022,164.6,7812
4006280012,47.0,2022,438.3,26920
3071730001,,2022,122.9,
1007610037,92.0,2022,779.2,19853
3013610038,2.0,2022,269.1,26522
1008970008,,2022,163.9,
2032870100,100.0,2022,103.9,1420
2026880035,77.0,2022,238.3,10949
1016330020,66.0,2022,176.4,10268
1003500026,67.0,2022,131.1,8045
4051217501,32.0,2022,854.4,33662
4097160185,62.0,2022,285.1,17541
1020090047,6.0,2022,322.2,28503
1007780034,100.0,2022,40.0,375
1008310002,97.0,2022,48.4,1533
1012630007,59.0,2022,442.0,24502
1004570029,84.0,2022,76.8,3694
3002347503,15.0,2022,417.3,30496
1002847503,6.0,2022,239.9,24361
1008977501,,2022,166.4,
3002850030,47.0,2022,179.6,14364
1013870036,,2022,358.3,
1014280017,100.0,2022,122.8,1747
1015080027,68.0,2022,356.6,19303
1010087502,29.0,2022,610.4,32109
1017260061,48.0,2022,276.7,20430
2053850013,70.0,2022,247.4,13356
3058290001,70.0,2022,85.5,6188
2033310010,83.0,2022,181.5,6919
1018207503,,2022,991.1,
1014940037,52.0,2022,415.3,25278
1007430038,94.0,2022,279.1,8545
1004530011,,2022,,
4062410020,100.0,2022,54.2,618
4006220031,63.0,2022,159.7,10043
4096760013,,2022,387.5,
3051260001,,2022,765.0,
5028000037,,2022,669.6,
1017230031,38.0,2022,370.1,26480
2028420001,1.0,2022,461.7,32531
2027430006,,2022,166.8,
3003970001,,2022,553.9,
1005110016,22.0,2022,601.4,32655
2024840009,,2022,266.0,
5079710250,98.0,2022,148.2,3235
3010650027,64.0,2022,255.9,15409
1001940042,80.0,2022,1026.6,25899
3023510006,7.0,2022,1719.6,36331
3031780023,86.0,2022,138.9,4804
3031170029,,2022,265.5,
3030030012,,2022,138.3,
4083100300,,2022,0.0,
3013900031,20.0,2022,135.0,15743
1008930082,16.0,2022,1053.0,35291
1008940052,78.0,2022,475.7,19900
1013380035,47.0,2022,910.0,32218
1014180021,18.0,2022,3841.3,36463
1014180045,88.0,2022,1576.5,25141
3060250032,60.0,2022,180.0,11756
3061370063,83.0,2022,126.2,4971
2031570059,35.0,2022,426.3,28521
4072630035,17.0,2022,107.0,14689
1001797507,,2022,95.5,
1006247502,,2022,185.4,
4006030021,87.0,2022,170.2,5662
1011170047,79.0,2022,164.4,7024
3067840016,65.0,2022,213.0,12628
4001600018,91.0,2022,159.4,4609
3060830052,100.0,2022,44.2,439
3007350080,,2022,16.2,
3007710050,,2022,147.9,
1014260044,80.0,2022,2312.9,28720
2033560001,38.0,2022,132.7,13183
4014437501,41.0,2022,332.8,24533
2039360025,98.0,2022,82.8,1908
4049740022,47.0,2022,154.0,12787
1005430015,,2022,34.2,
1015130029,,2022,292.7,
1019930088,1.0,2022,482.8,32861
1003480046,,2022,100.3,
3001937501,81.0,2022,102.7,4726
1014510017,,2022,161.3,
3013140015,,2022,98.4,
2057597501,85.0,2022,238.2,8948
3024067501,,2022,155.9,
1010210012,,2022,20.7,
4093750215,,2022,7.3,
3003477504,,2022,62.9,
2032920048,90.0,2022,120.7,3673
2042490042,100.0,2022,45.1,458
1022430386,100.0,2022,42.0,408
2043240001,30.0,2022,218.5,20014
4082630147,28.0,2022,265.9,23264
3031900037,25.0,2022,180.7,18022
2031840061,98.0,2022,215.7,5448
2033260021,98.0,2022,149.3,3269
1015407501,36.0,2022,247.5,20954
3002777502,1.0,2022,1018.7,35884
1001937509,,2022,156.0,
1002977502,76.0,2022,145.0,6857
1002737501,,2022,89.3,
1002977503,,2022,116.1,
1001947508,,2022,109.8,
1020890033,97.0,2022,223.5,5915
3009427501,,2022,65.6,
1001747502,,2022,136.7,
1001897506,,2022,81.2,
1020750056,86.0,2022,205.5,7315
1021410013,28.0,2022,228.2,20935
1021560092,79.0,2022,263.2,11680
3058217501,78.0,2022,76.6,4687
3031100010,56.0,2022,142.6,10551
1002847501,71.0,2022,107.4,6598
3062370040,,2022,190.0,
3059190001,47.0,2022,153.9,12780
3064340021,31.0,2022,172.8,16607
3057570070,91.0,2022,115.7,3420
1017230033,26.0,2022,209.7,19969
1014377501,64.0,2022,106.0,7766
1017720062,32.0,2022,209.5,19052
3059190006,57.0,2022,139.1,10210
1005640034,84.0,2022,574.3,19896
3021830011,85.0,2022,172.1,6139
2051150028,100.0,2022,77.6,1030
2025330029,8.0,2022,280.0,26360
4096480001,66.0,2022,240.5,14013
2051150047,100.0,2022,77.1,1020
1012930050,,2022,278.8,
1018490002,100.0,2022,50.9,562
1019097501,98.0,2022,128.6,2739
4060210029,53.0,2022,181.0,13330
4049950014,58.0,2022,140.0,10073
3020150066,31.0,2022,170.1,16409
3052160060,22.0,2022,355.8,28086
4014670006,15.0,2022,188.6,19871
4049727501,34.0,2022,557.1,31027
4000490006,,2022,17.8,
1016030014,96.0,2022,159.5,3816
3019607501,100.0,2022,74.9,981
3073690068,,2022,105.5,
4062860032,,2022,152.7,
4003410045,64.0,2022,160.6,9896
1007920020,19.0,2022,210.3,20957
3087237502,100.0,2022,45.4,463
1003937501,35.0,2022,166.5,15571
3011247504,,2022,83.9,
1022480028,73.0,2022,197.8,9834
1022500018,100.0,2022,63.6,782
1001937511,,2022,123.2,
4004410009,,2022,159.8,
4015427502,76.0,2022,155.0,7233
1021160001,66.0,2022,228.9,13335
1002030002,49.0,2022,154.0,12393
1005900056,,2022,141.7,
2049720018,,2022,418.5,
3009180012,64.0,2022,188.8,11413
3009140001,79.0,2022,200.1,8608
1005280035,100.0,2022,111.2,1534
3002370037,55.0,2022,197.7,13932
1000917503,,2022,77.4,
2033170039,54.0,2022,198.9,14212
4045740104,41.0,2022,207.3,17335
4045880052,46.0,2022,197.7,15706
4046030048,39.0,2022,210.1,17918
4045910082,56.0,2022,183.2,12820
4045910129,45.0,2022,201.2,16134
4046030034,40.0,2022,206.1,17458
4045880038,25.0,2022,188.1,18527
4046020030,50.0,2022,194.3,14690
4046030032,47.0,2022,195.6,15388
4045880001,53.0,2022,185.3,13589
4045910096,46.0,2022,199.6,15849
4046030018,39.0,2022,210.2,17929
4045880051,44.0,2022,200.5,16282
4045910083,40.0,2022,204.4,17329
4046020131,61.0,2022,178.3,11439
4045880024,30.0,2022,222.4,20277
4045910145,48.0,2022,194.3,15122
4046020120,42.0,2022,204.3,16920
4045880023,41.0,2022,203.5,17058
4045910109,34.0,2022,213.2,19000
4046020125,22.0,2022,241.6,22635
4045880036,37.0,2022,210.0,18250
4045910135,42.0,2022,204.3,16920
4046030019,49.0,2022,196.6,15058
4045910075,33.0,2022,212.9,19153
4045910103,43.0,2022,204.3,16755
4046020119,58.0,2022,187.0,12595
4045910066,60.0,2022,180.8,11811
4046020034,50.0,2022,195.1,14736
4046030002,30.0,2022,224.6,20422
4045910118,35.0,2022,211.1,18691
3055470018,85.0,2022,156.0,5539
1008807502,,2022,236.1,
1004130043,38.0,2022,167.9,15157
1005007501,,2022,186.1,
1011410013,1.0,2022,470.2,32676
1010260037,1.0,2022,639.7,34448
3022830001,,2022,1826.7,
1001750020,,2022,114.7,
3031830055,34.0,2022,152.3,14845
1012610036,36.0,2022,406.6,27868
3086797501,75.0,2022,575.6,22927
4001597501,69.0,2022,227.5,12411
1007690031,,2022,227.4,
1012490036,98.0,2022,180.6,4218
1021100037,100.0,2022,79.7,1064
3087090084,13.0,2022,222.8,22479
1001467501,44.0,2022,186.5,15345
3050810070,1.0,2022,450.8,32356
1007697508,,2022,191.3,
4052680028,40.0,2022,106.3,11651
4092460305,74.0,2022,349.3,17141
1001790017,75.0,2022,184.2,8729
4099700100,18.0,2022,302.5,26412
4015530035,90.0,2022,290.3,9950
3001330005,54.0,2022,248.4,17379
1019680039,11.0,2022,653.2,33888
1019680044,100.0,2022,66.2,836
1013180019,61.0,2022,758.9,28903
3008957502,27.0,2022,270.2,23606
3023447501,4.0,2022,191.2,21393
3027497504,98.0,2022,93.4,2084
3023837501,97.0,2022,57.3,1656
3009617501,,2022,85.3,
3025217503,,2022,81.6,
3023037501,60.0,2022,126.9,9172
3023037502,46.0,2022,218.7,17175
3023197501,97.0,2022,216.7,5681
1008847501,69.0,2022,220.7,12038
1000920003,,2022,160.2,
2031710005,80.0,2022,227.2,9636
2037660052,45.0,2022,132.7,11999
1019540011,94.0,2022,199.3,5512
3011327503,59.0,2022,186.2,12326
3047540036,11.0,2022,185.1,20130
3020500104,,2022,381.7,
1015400018,,2022,32.7,
4019750009,18.0,2022,320.1,27213
1007590055,45.0,2022,909.7,32488
1004890009,,2022,76.2,
3007350070,,2022,79.2,
4114040136,66.0,2022,151.2,9072
3018660023,73.0,2022,180.9,8999
4013097501,,2022,129.9,
1021450012,,2022,241.9,
1007630034,4.0,2022,305.3,28016
3057017501,40.0,2022,271.1,21645
2031860017,,2022,1.4,
3062850001,,2022,156.3,
4049580044,,2022,187.5,
4049700020,,2022,18.2,
3011760079,27.0,2022,161.5,16407
4082140008,95.0,2022,74.1,2143
4033717501,100.0,2022,50.4,552
1012537501,54.0,2022,127.8,10260
3038960035,13.0,2022,322.1,27795
1000650006,28.0,2022,228.4,20948
1014160012,63.0,2022,285.0,17276
1005530041,78.0,2022,261.0,11866
1015280005,79.0,2022,243.6,10689
1014940015,,2022,488.9,
1012830064,57.0,2022,240.6,16191
1004867501,,2022,97.8,
2030900049,100.0,2022,41.8,405
4035450069,89.0,2022,182.6,5805
3024160001,100.0,2022,317.2,7570
3025560058,96.0,2022,146.9,3499
3032460043,96.0,2022,131.7,3088
3020160012,84.0,2022,121.6,4686
3013630001,3.0,2022,138.8,17969
4035450075,87.0,2022,144.4,4790
3030520022,37.0,2022,313.4,24392
3024950030,59.0,2022,151.1,10411
3028320015,32.0,2022,230.3,20500
4098097501,76.0,2022,133.5,6462
3018710018,78.0,2022,908.0,25658
4025750300,,2022,96.2,
2024530003,90.0,2022,100.7,3257
4006400003,84.0,2022,119.8,4647
1009350053,56.0,2022,291.0,19440
1008440008,,2022,123.1,
1008950082,17.0,2022,189.2,19674
1013740047,,2022,393.6,
4051867504,25.0,2022,227.0,21277
4014867501,,2022,63.3,
4051827501,22.0,2022,308.5,26238
4014677501,98.0,2022,81.2,1884
4095390001,,2022,,
2024560248,60.0,2022,202.6,13142
3032930001,96.0,2022,257.8,7399
2028760070,82.0,2022,126.1,5148
1019490047,53.0,2022,357.2,23189
4157620053,,2022,506.0,
3008667501,89.0,2022,101.8,3425
3051070003,46.0,2022,279.0,20948
5011360237,8.0,2022,269.7,25809
4157620070,35.0,2022,580.1,31201
3064460001,31.0,2022,223.6,20206
3062850039,32.0,2022,191.8,17789
4057840100,,2022,499.1,
3002797501,,2022,68.2,
4051217502,99.0,2022,110.5,2219
4092667501,15.0,2022,272.4,25186
5010650007,15.0,2022,320.9,27550
1000790010,94.0,2022,255.7,7672
1008800082,83.0,2022,151.2,5751
1008800004,66.0,2022,189.4,10996
3007350085,,2022,262.1,
1004817503,,2022,140.2,
1019910032,51.0,2022,494.1,27450
3053750077,26.0,2022,225.0,21024
3056630031,1.0,2022,347.4,29940
1018920019,53.0,2022,159.7,11957
3067390047,100.0,2022,98.4,1335
3014030048,7.0,2022,223.8,23242
2031950104,100.0,2022,65.5,825
3062730039,80.0,2022,219.4,9289
3056907503,,2022,114.2,
3081190068,,2022,13.1,
3064360012,,2022,141.9,
4049700011,,2022,0.0,
3081280041,,2022,251.6,
2031430179,,2022,4.1,
4043700015,,2022,113.0,
3002857502,,2022,103.2,
5002380046,45.0,2022,156.7,13320
4150040001,,2022,,
4133120015,91.0,2022,128.2,3699
4156270045,28.0,2022,927.0,34241
4002240001,,2022,149.1,
1021680036,100.0,2022,61.3,744
1019307501,,2022,98.8,
1011230001,,2022,175.9,
1009930005,,2022,64.1,
1010070061,59.0,2022,819.4,29821
1010110013,52.0,2022,584.2,28755
2033040126,7.0,2022,231.7,23734
3054160007,32.0,2022,191.6,17772
3011790023,41.0,2022,196.6,16573
2048250080,92.0,2022,143.0,3948
3054007502,9.0,2022,241.3,24096
3011790071,67.0,2022,204.4,11611
4005527501,36.0,2022,187.2,16811
1001740023,,2022,87.6,
4049770050,38.0,2022,155.3,14382
4050490001,22.0,2022,525.6,31781
1001907506,90.0,2022,225.5,7326
1014710038,100.0,2022,32.9,284
4021160059,57.0,2022,175.0,12059
2046760110,29.0,2022,160.0,15997
2025320043,100.0,2022,93.2,1244
4005760005,72.0,2022,164.7,8441
2057790820,92.0,2022,589.0,17353
1014080040,79.0,2022,753.0,23996
1006090047,54.0,2022,627.9,28941
4097180002,45.0,2022,1004.6,32966
3023690040,84.0,2022,402.4,15738
1012397501,34.0,2022,327.2,25462
2033080065,85.0,2022,185.1,6681
5079910100,88.0,2022,556.1,18119
3065960082,55.0,2022,176.1,12534
3036120026,3.0,2022,213.2,23053
5064750001,66.0,2022,785.4,27980
4049947505,88.0,2022,127.7,4153
4003700020,,2022,780.0,
1010240131,40.0,2022,262.2,21179
4009140005,99.0,2022,71.7,1583
4002550010,,2022,206.7,
3049060065,65.0,2022,301.6,17633
2033030034,63.0,2022,227.8,14002
1012070015,82.0,2022,232.7,9436
5046337501,,2022,63.3,
4004320025,37.0,2022,285.4,22946
3070227501,,2022,77.0,
3055300019,98.0,2022,70.1,1705
1019090001,8.0,2022,266.2,25647
4117470052,100.0,2022,21.3,179
1010090046,46.0,2022,442.6,27202
1012610042,,2022,654.2,
4101510007,,2022,290.8,
2057030168,94.0,2022,433.9,13542
3062307502,97.0,2022,144.2,3270
1008300074,56.0,2022,218.2,15024
3067380052,51.0,2022,219.5,16179
1014500043,,2022,48.7,
3087090014,72.0,2022,204.4,10438
1012350023,32.0,2022,365.9,27223
4005850017,71.0,2022,332.1,17366
4006270025,94.0,2022,196.2,5395
1011020011,,2022,,
4050490043,91.0,2022,603.4,17926
3063360006,,2022,169.7,
3000420018,97.0,2022,92.0,2183
3004590024,61.0,2022,211.7,13517
4051867503,83.0,2022,141.3,5402
3062980006,46.0,2022,175.8,14275
1020780005,,2022,2.0,
1008260029,,2022,205.8,
1005007504,,2022,221.0,
4157800075,,2022,55.1,
1010100051,29.0,2022,261.6,22900
3011700029,33.0,2022,157.7,15302
3048377501,97.0,2022,71.9,1875
3051417501,88.0,2022,150.3,4810
1009130014,92.0,2022,155.8,4320
4005850029,,2022,247.2,
4107410184,82.0,2022,247.4,10117
2057030197,92.0,2022,356.4,11814
4107410178,99.0,2022,214.6,5201
3008870012,,2022,241.7,
1014140017,,2022,289.4,
5070720001,,2022,201.2,
2028500034,83.0,2022,152.2,5786
1020020002,69.0,2022,363.9,19285
1020697501,48.0,2022,842.3,31792
2032500135,11.0,2022,263.7,25172
3016280030,,2022,,
3017820007,86.0,2022,115.3,4177
1002807501,69.0,2022,117.2,7231
1021370070,,2022,205.0,
2042380018,27.0,2022,216.3,20318
1018707503,9.0,2022,315.4,27935
3007540017,71.0,2022,42.2,5150
4026220102,,2022,206.7,
1007730022,98.0,2022,87.5,1985
2027690080,74.0,2022,40.0,4649
3014200004,39.0,2022,131.1,12928
3020447502,,2022,136.0,
5074520030,,2022,340.1,
2029810021,,2022,210.0,
2031540060,,2022,23.3,
4012750061,82.0,2022,258.7,10648
4005310017,71.0,2022,360.8,18563
3066080001,6.0,2022,144.8,17934
3066070016,52.0,2022,154.3,11867
1007860013,,2022,428.4,
3024607501,39.0,2022,563.3,30518
2033110001,,2022,890.4,
4014697501,86.0,2022,217.0,7784
4001840001,86.0,2022,321.4,12235
4012667501,94.0,2022,174.3,4635
3009577502,54.0,2022,225.9,15962
3020137501,58.0,2022,256.0,16892
4050267501,79.0,2022,267.1,11852
4050460010,96.0,2022,216.8,5849
4031680036,77.0,2022,371.5,17040
1012390044,,2022,177.5,
4004750030,76.0,2022,232.9,10934
1014067504,59.0,2022,1035.1,31093
4114290001,66.0,2022,182.6,10622
4052817501,69.0,2022,294.7,16110
4001617501,100.0,2022,147.6,2288
1017247501,22.0,2022,202.5,19989
4019390011,98.0,2022,124.2,2655
4001840009,34.0,2022,279.1,23104
4001960027,84.0,2022,182.7,6783
1012950020,,2022,846.6,
4012940036,,2022,326.4,
1017490066,,2022,226.0,
1021770100,,2022,429.1,
1005710025,,2022,222.9,
1021760104,,2022,630.8,
3074140033,43.0,2022,268.0,20903
1021770091,86.0,2022,233.1,8491
1006340016,100.0,2022,55.8,655
3008290020,87.0,2022,175.8,5855
1021090007,,2022,115.2,
1019900001,82.0,2022,734.2,22828
